Join_Count,TARGET_FID,TransectID,rate_1315,rate_1325,rate_1520,rate_2025,stat_1315,stat_1325,stat_1520,stat_2025,OBJECTID_1,Transect_1,epoch,rate_m_yr,status,pointid,popdens_ra,Shape_Leng,NEAR_FID,dist_to_bu,n_veg,n_water,n_urban_di,n_popdens,elev_m,n_elev,CVI,CVI_class
1,442,442.00000000000,-0.72251158469,1.56120310347,2.45072298720,0.17044744999,retreating,advancing,advancing,stable,0,442,2013-2025,1.12198581000,advancing,35100,6.87479000000,199.99997122800,35235,0.00000000000,0.53332318400,0.44365950797,1.00000000000,0.26733238310,12.15465000000,1.00000000000,3.47355119124,High
1,443,443.00000000000,-2.53324876177,0.92622869862,1.12140690797,-0.29405331309,retreating,advancing,advancing,stable,0,443,2013-2025,0.69818583700,advancing,35582,1.23876000000,200.00003166400,35235,0.00000000000,0.60725221359,0.50187478102,1.00000000000,0.04510052328,8.38225500000,0.62290857622,3.23363719961,Moderate
1,444,444.00000000000,-4.21088085239,3.80241878031,3.51269539087,2.25295656737,retreating,advancing,advancing,advancing,0,444,2013-2025,0.13261660400,stable,35101,9.18840000000,199.99999509400,35040,0.00000000000,0.27238211481,0.57956418505,1.00000000000,0.35855933758,9.92788400000,0.81106309814,3.22722248236,Moderate
1,445,445.00000000000,1.49193586814,2.76576649717,1.77960573025,2.08821003320,advancing,advancing,advancing,advancing,0,445,2013-2025,-0.02839917000,stable,35583,1.00153000000,200.00004460400,35040,0.00000000000,0.39307784166,0.60168211295,1.00000000000,0.03574641238,6.80001400000,0.43029715464,2.94167828078,Moderate
1,446,446.00000000000,4.18261812979,1.20468469400,0.58582042512,1.55441877094,advancing,advancing,advancing,advancing,0,446,2013-2025,0.15974423200,stable,35102,7.26373000000,200.00003585900,35040,0.00000000000,0.57483203828,0.57583779908,1.00000000000,0.28266850176,7.94284500000,0.56941774596,3.38737748355,Moderate
1,447,447.00000000000,0.99925639372,0.82646756512,0.40211899970,1.05469736549,advancing,advancing,stable,advancing,0,447,2013-2025,0.17815741400,stable,35103,7.21975000000,199.99998177300,34676,0.00000000000,0.61886723891,0.57330847278,1.00000000000,0.28093434068,5.84797100000,0.31440181655,3.28344065776,Moderate
1,448,448.00000000000,4.01045016647,3.50436649830,5.48028811770,0.85729221243,advancing,advancing,advancing,advancing,0,448,2013-2025,-0.09412987500,stable,35585,0.89639900000,200.00004422300,44073,0.00000000000,0.30708385367,0.61071120965,1.00000000000,0.03160103638,11.73759000000,1.00000000000,3.18602301881,Moderate
1,449,449.00000000000,-0.35049075035,2.96019474233,-0.01318827773,3.20058109832,stable,advancing,stable,advancing,0,449,2013-2025,-0.33281116700,stable,35104,7.19473000000,199.99999754900,34777,0.00000000000,0.37044087963,0.64349765956,1.00000000000,0.27994778309,10.08750000000,0.83049368089,3.35645835842,Moderate
1,450,450.00000000000,-1.23791177691,2.94423188468,2.29495073616,3.94831939065,retreating,advancing,advancing,advancing,0,450,2013-2025,-0.13720382500,stable,35586,0.61724800000,199.99999909800,35043,0.00000000000,0.37229940899,0.61662806175,1.00000000000,0.02059395360,7.83396100000,0.55616293710,2.99487179990,Moderate
1,451,451.00000000000,-3.75850212147,4.44460823706,3.64376504332,4.41342529515,retreating,advancing,advancing,advancing,0,451,2013-2025,0.01382361200,stable,34590,10.16500000000,200.00007356400,35043,0.00000000000,0.19761304855,0.59588218152,1.00000000000,0.39706721610,8.09493400000,0.58793204214,3.04442431429,Moderate
1,452,452.00000000000,3.37529024277,2.01839664562,1.53940609042,0.73708889599,advancing,advancing,advancing,advancing,0,452,2013-2025,0.07409309200,stable,35587,0.39976300000,200.00002238800,35043,0.00000000000,0.48009288896,0.58760326586,1.00000000000,0.01201839657,5.66414800000,0.29202443577,2.93416048497,Moderate
1,453,453.00000000000,-0.43791469512,1.32628050786,5.13353267781,0.58757059712,stable,advancing,advancing,advancing,0,453,2013-2025,0.15479440700,stable,34591,16.93460000000,200.00001828000,35043,0.00000000000,0.56067483690,0.57651773167,1.00000000000,0.66399640890,5.80519700000,0.30919479629,3.47427756366,High
1,454,454.00000000000,-2.25903923632,0.20838110216,1.72699605187,-0.41494804407,retreating,stable,advancing,stable,0,454,2013-2025,0.15992558800,stable,35588,0.61877100000,199.99996360900,35043,0.00000000000,0.69083003311,0.57581288712,1.00000000000,0.02065400706,8.73805800000,0.66622165029,3.40530640842,High
1,455,455.00000000000,0.44396781640,2.76468855541,2.65605439783,1.71985898239,stable,advancing,advancing,advancing,0,455,2013-2025,0.04474377500,stable,35588,0.61877100000,199.99997138000,35043,0.00000000000,0.39320334465,0.59163483408,1.00000000000,0.02065400706,6.87886800000,0.43989631244,2.92878410137,Moderate
1,456,456.00000000000,0.43756794460,2.85258427772,2.35549031392,2.42423507303,stable,advancing,advancing,advancing,0,456,2013-2025,0.20612437800,stable,34593,24.06180000000,199.99994731800,35043,0.00000000000,0.38296978971,0.56946679145,1.00000000000,0.94502590521,5.41368900000,0.26153523467,3.41931957884,High
1,457,457.00000000000,3.96962473651,1.30136434001,1.35600182277,-0.67765928051,advancing,advancing,advancing,retreating,0,457,2013-2025,0.00263721700,stable,35589,0.61289900000,199.99995387800,34678,0.00000000000,0.56357578550,0.59741880040,1.00000000000,0.02042247034,6.64784500000,0.41177311980,3.11941231679,Moderate
1,458,458.00000000000,-2.72405504990,2.17019012729,2.40114773787,0.42124850697,retreating,advancing,advancing,stable,0,458,2013-2025,0.34987505000,stable,35109,10.08290000000,199.99993920300,35043,0.00000000000,0.46241982259,0.54972048386,1.00000000000,0.39382997001,8.91331900000,0.68755675054,3.37788043010,Moderate
1,459,459.00000000000,-1.95798040746,4.50672379972,0.48477798877,7.51615471549,retreating,advancing,stable,advancing,0,459,2013-2025,0.62207920800,advancing,34595,30.54780000000,200.00005327100,35043,0.00000000000,0.19038103536,0.51232916628,1.00000000000,1.00000000000,6.19942300000,0.35718522903,3.23634436083,Moderate
1,460,460.00000000000,3.02156584054,2.48229149132,3.06820028001,1.01497234660,advancing,advancing,advancing,advancing,0,460,2013-2025,0.53432652800,advancing,35591,0.81514800000,200.00001476600,34896,0.00000000000,0.42608237214,0.52438331104,1.00000000000,0.02839726248,5.51736200000,0.27415569129,2.81656739049,Moderate
1,461,461.00000000000,-2.44835825221,5.65509571844,5.97940046564,4.31500130229,retreating,advancing,advancing,advancing,0,461,2013-2025,0.58676765300,advancing,34596,21.54620000000,200.00004369200,34897,0.00000000000,0.05667797439,0.51717973718,1.00000000000,0.84583436570,6.90115100000,0.44260889561,3.02778227216,Moderate
1,462,462.00000000000,-1.16988058129,0.53782463984,0.15982558768,0.53466998037,retreating,advancing,stable,advancing,0,462,2013-2025,0.36105757700,stable,35592,1.09710000000,199.99999978700,34978,0.00000000000,0.65247346178,0.54818439631,1.00000000000,0.03951479030,5.62676600000,0.28747380147,3.12175449468,Moderate
1,463,463.00000000000,-1.48680396688,2.49465621297,1.41493410563,1.53968669116,retreating,advancing,advancing,advancing,0,463,2013-2025,0.70565266500,advancing,35112,8.34837000000,199.99997248000,34899,0.00000000000,0.42464276785,0.50084910038,1.00000000000,0.32543645293,5.84476400000,0.31401141785,3.02075026777,Moderate
1,464,464.00000000000,-0.76276887429,1.36180347439,-0.19050467678,0.82214961502,retreating,advancing,stable,advancing,0,464,2013-2025,0.84058601000,advancing,35593,1.29744000000,200.00004015400,35145,0.00000000000,0.55653895611,0.48231398470,1.00000000000,0.04741431115,4.32486600000,0.12898921553,2.86188350566,Moderate
1,465,465.00000000000,6.17926879613,1.01920688940,0.89113443299,0.79827973049,advancing,advancing,advancing,advancing,0,465,2013-2025,0.95409902600,advancing,35113,17.09790000000,199.99999704600,35145,0.00000000000,0.59642691518,0.46672127200,1.00000000000,0.67043540298,5.06447500000,0.21902426133,3.37377174108,Moderate
1,466,466.00000000000,1.39055209388,2.72940023144,0.39767114078,2.60242073290,advancing,advancing,stable,advancing,0,466,2013-2025,0.28297794800,stable,35594,1.89445000000,199.99998351100,35145,0.00000000000,0.39731190639,0.55890980266,1.00000000000,0.07095474922,4.88115500000,0.19670811239,2.79414859777,Moderate
1,467,467.00000000000,2.53690782868,1.53939555876,-0.18664389584,0.60546286133,advancing,advancing,stable,advancing,0,467,2013-2025,0.21909905000,stable,35114,12.49760000000,200.00006077000,35097,0.00000000000,0.53586220070,0.56768452594,1.00000000000,0.48904293980,4.64657700000,0.16815215786,3.23364835966,Moderate
1,468,468.00000000000,-0.51678198444,1.18314086597,-1.21327870386,1.72241768276,retreating,advancing,retreating,advancing,0,468,2013-2025,0.33249290500,stable,35595,2.25821000000,199.99991813800,35098,0.00000000000,0.57734035088,0.55210818179,1.00000000000,0.08529801163,5.82304400000,0.31136737053,3.08115004230,Moderate
1,469,469.00000000000,4.91099653243,2.28080132445,3.27945409406,-1.39396878676,advancing,advancing,advancing,retreating,0,469,2013-2025,0.43272969700,stable,35115,9.46050000000,200.00008031500,35098,0.00000000000,0.44954154214,0.53833915728,1.00000000000,0.36928837464,7.23223800000,0.48291320939,3.21340673922,Moderate
1,470,470.00000000000,-0.19684972302,1.85076542961,-1.05284990060,4.81173688559,stable,advancing,retreating,advancing,0,470,2013-2025,0.45491575300,stable,35596,1.97143000000,200.00002200100,35098,0.00000000000,0.49960991679,0.53529157023,1.00000000000,0.07399011397,4.26341400000,0.12150846065,2.85275198957,Moderate
1,471,471.00000000000,-1.99785595168,5.81663579824,-0.10249144305,12.10847581560,retreating,advancing,stable,advancing,0,471,2013-2025,0.47679085300,stable,35597,1.90220000000,200.00000525400,35098,0.00000000000,0.03787012757,0.53228669765,1.00000000000,0.07126033746,4.37448000000,0.13502889157,2.30698350922,Low
1,472,472.00000000000,10.70927893980,0.39281643423,-2.34328291988,-1.48507636031,advancing,stable,retreating,retreating,0,472,2013-2025,0.58605518600,advancing,35117,15.43420000000,199.99995021500,35098,0.00000000000,0.66935652958,0.51727760519,1.00000000000,0.60483476649,4.66374900000,0.17024256213,3.42965341309,High
1,473,473.00000000000,-0.27513781366,1.28629963149,2.84510625349,-0.94855680703,stable,advancing,advancing,retreating,0,473,2013-2025,0.48945316100,stable,35598,2.42257000000,199.99998621200,35309,0.00000000000,0.56532974483,0.53054734002,1.00000000000,0.09177882127,4.48471400000,0.14844804039,2.95518605806,Moderate
1,474,474.00000000000,-2.39830764006,2.57892775424,4.90688699942,3.53896591366,retreating,advancing,advancing,advancing,0,474,2013-2025,0.60378552100,advancing,35118,14.23790000000,200.00003434000,35479,0.00000000000,0.41483117038,0.51484207815,1.00000000000,0.55766396058,4.65252300000,0.16887598408,3.09180194282,Moderate
1,475,475.00000000000,-5.99259356512,2.93782808406,0.65656690090,3.45386694631,retreating,advancing,advancing,advancing,0,475,2013-2025,0.71773056600,advancing,35599,3.06621000000,200.00004696500,35238,0.00000000000,0.37304499301,0.49919001980,1.00000000000,0.11715791230,5.93205800000,0.32463800472,2.82268524170,Moderate
1,476,476.00000000000,0.00000000000,2.63527091940,1.01819098239,2.52943437982,,advancing,advancing,advancing,0,476,2013-2025,0.45147149800,stable,35119,40.62970000000,199.99998272600,35479,0.00000000000,0.40827122797,0.53576469024,1.00000000000,1.00000000000,3.84873300000,0.07102797322,3.34385953192,Moderate
1,477,477.00000000000,3.22864402356,2.26776649720,-0.37212896863,2.17504018844,advancing,advancing,stable,advancing,0,477,2013-2025,0.51359364900,advancing,35600,5.83428000000,199.99993795500,35479,0.00000000000,0.45105916572,0.52723128247,1.00000000000,0.22630447802,5.08668400000,0.22172783623,2.95183074409,Moderate
1,478,478.00000000000,6.41098603865,5.16820864530,1.12324270856,3.81046095735,advancing,advancing,advancing,advancing,0,478,2013-2025,0.83354806300,advancing,35120,35.66900000000,199.99998651200,35479,0.00000000000,0.11336543858,0.48328075212,1.00000000000,1.00000000000,4.94626600000,0.20463428942,3.02847408487,Moderate
1,479,479.00000000000,2.01205942044,5.33546124539,0.03747980815,8.36985819479,advancing,advancing,stable,advancing,0,479,2013-2025,0.71794936000,advancing,35601,10.18210000000,199.99999630900,35310,0.00000000000,0.09389249238,0.49915996516,1.00000000000,0.39774149195,5.15872400000,0.23049750331,2.62478075284,Moderate
1,480,480.00000000000,4.79697902476,4.53942587438,-0.18716827184,3.46569809770,advancing,advancing,stable,advancing,0,480,2013-2025,0.46385714200,stable,35121,24.29760000000,199.99996487700,44073,0.00000000000,0.18657358638,0.53406333655,1.00000000000,0.95432362434,4.96270700000,0.20663570664,3.12889789240,Moderate
1,481,481.00000000000,-1.40701688858,4.29853858375,1.73816309045,2.97321855199,retreating,advancing,advancing,advancing,0,481,2013-2025,0.54290391500,advancing,35121,24.29760000000,200.00002178400,35480,0.00000000000,0.21461969896,0.52320507849,1.00000000000,0.95432362434,5.33053700000,0.25141286714,3.17990954330,Moderate
1,482,482.00000000000,1.21334652578,4.79300395851,2.82791913826,2.42589656046,advancing,advancing,advancing,advancing,0,482,2013-2025,0.37963946500,stable,35603,16.73330000000,200.00007477300,44073,0.00000000000,0.15704990552,0.54563189571,1.00000000000,0.65605897391,5.28864200000,0.24631285045,2.92458431145,Moderate
1,483,483.00000000000,7.82095011673,0.73121779914,1.90685343074,-1.31368938252,advancing,advancing,advancing,retreating,0,483,2013-2025,0.60411716100,advancing,35122,18.37130000000,200.00004926300,35312,0.00000000000,0.62995701311,0.51479652243,1.00000000000,0.72064626002,5.66128300000,0.29167566986,3.53227074839,High
1,484,484.00000000000,4.13371338917,4.12016015574,-2.05802591143,6.43615055312,advancing,advancing,retreating,advancing,0,484,2013-2025,1.05293506700,advancing,35604,10.00410000000,199.99993127400,44073,0.00000000000,0.23538800707,0.45314466162,1.00000000000,0.39072283348,5.65233300000,0.29058615681,2.78532791164,Moderate
1,485,485.00000000000,3.88678682836,4.27323848509,-0.81706031439,3.92015460660,advancing,advancing,retreating,advancing,0,485,2013-2025,1.01774032900,advancing,35605,12.00190000000,200.00004220000,35313,0.00000000000,0.21756534799,0.45797918595,1.00000000000,0.46949721294,4.86693800000,0.19497743004,2.76442963499,Moderate
1,486,486.00000000000,1.79130164114,5.94045074468,-1.49409344809,9.62455974381,advancing,advancing,retreating,advancing,0,486,2013-2025,1.13331426900,advancing,35124,27.57970000000,199.99999936200,35241,0.00000000000,0.02345455621,0.44210337448,1.00000000000,1.00000000000,4.69390100000,0.17391306465,2.86804662899,Moderate
1,487,487.00000000000,0.96907690002,3.31376117699,-2.02525983661,7.40473414491,advancing,advancing,retreating,advancing,0,487,2013-2025,1.25907057600,advancing,35606,12.77500000000,199.99999105000,35241,0.00000000000,0.32927571894,0.42482886241,1.00000000000,0.49998097943,5.84762000000,0.31435908816,2.96154515749,Moderate
1,488,488.00000000000,0.00000000000,3.73155010225,-0.89362102707,5.22843759071,,advancing,retreating,advancing,0,488,2013-2025,1.01153538000,advancing,35125,38.44450000000,200.00000045600,35241,0.00000000000,0.28063323889,0.45883152862,1.00000000000,1.00000000000,4.88193100000,0.19680257744,3.20204190006,Moderate
1,489,489.00000000000,5.84630092418,1.57011608642,-0.65697890124,1.73379889523,advancing,advancing,retreating,advancing,0,489,2013-2025,1.06536115600,advancing,35607,10.73280000000,200.00000368500,35241,0.70258616187,0.53228545999,0.45143775220,0.92700069608,0.41945587436,4.97306900000,0.20789710712,3.05747051893,Moderate
1,490,490.00000000000,-0.10840407759,7.30672624030,0.34539273825,12.70374996430,stable,advancing,stable,advancing,0,490,2013-2025,1.32736283500,advancing,35126,38.54130000000,200.00005875100,35241,1.60355148379,0.00000000000,0.41544789790,0.83338962753,1.00000000000,4.87189100000,0.19558037508,2.71718388498,Moderate
1,491,491.00000000000,-4.77114130344,4.85814585475,0.50200581283,3.23753608439,retreating,advancing,advancing,advancing,0,491,2013-2025,1.23251302600,advancing,35127,25.45600000000,199.99992417200,35181,0.89209853162,0.14946554127,0.42847693962,0.90731019856,0.99999997533,6.56395900000,0.40156140003,3.07997715105,Moderate
1,492,492.00000000000,-4.43320618096,1.06467819260,0.81445628006,1.12046290832,retreating,advancing,advancing,advancing,0,492,2013-2025,1.30399398000,advancing,35608,10.25980000000,200.00003119300,35182,1.26565117041,0.59113276585,0.41865796010,0.86849775947,0.40080523356,8.99522000000,0.69752682972,3.34094939053,Moderate
1,493,493.00000000000,0.62338962910,0.99381515853,-0.05048140953,1.72165137833,advancing,advancing,stable,advancing,0,493,2013-2025,0.94262200200,advancing,35128,24.31120000000,199.99998552000,35182,2.06226433160,0.59938323280,0.46829781313,0.78572896979,0.95485985621,5.64913100000,0.29019636677,3.46903740993,High
1,494,494.00000000000,-0.27000103334,0.72700662729,-0.10659581364,0.78510943953,stable,advancing,stable,advancing,0,494,2013-2025,1.19883338000,advancing,35609,8.69737000000,199.99999063500,35099,4.17997811882,0.63044731295,0.43310334338,0.56569669366,0.33919771951,5.25951700000,0.24276736803,2.87935876604,Moderate
1,495,495.00000000000,0.26420564579,1.14933643752,-0.68156398962,2.22847835754,stable,advancing,retreating,advancing,0,495,2013-2025,1.53782303800,advancing,35610,17.53800000000,200.00002428000,35195,2.69439496593,0.58127614510,0.38653803720,0.72005005552,0.68778878382,5.17595300000,0.23259484637,3.11716326286,Moderate
1,496,496.00000000000,5.35705480203,1.64582898152,0.19806895769,0.84988298404,advancing,advancing,stable,advancing,0,496,2013-2025,1.75416980600,advancing,35130,36.31470000000,199.99996739000,44073,1.58223344783,0.52347033167,0.35681956864,0.83560458972,1.00000000000,4.36497700000,0.13387206000,3.25476068504,Moderate
1,497,497.00000000000,-0.02295222709,1.22340544451,1.10195724707,-0.69026987248,stable,advancing,advancing,retreating,0,497,2013-2025,1.81926943300,advancing,35611,8.82365000000,199.99997287800,44073,1.00640238778,0.57265241197,0.34787715995,0.89543393001,0.34417704230,5.66105700000,0.29164815813,2.99507631226,Moderate
1,498,498.00000000000,-1.11468867613,4.51611739011,0.85731180317,1.73008041429,retreating,advancing,advancing,advancing,0,498,2013-2025,1.66371321700,advancing,35131,33.25170000000,200.00002034100,44073,0.00000000000,0.18928735502,0.36924513581,1.00000000000,1.00000000000,7.10911700000,0.46792528351,3.17986548801,Moderate
1,499,499.00000000000,-1.21154992148,8.56066884926,3.48733333979,6.19398908898,retreating,advancing,advancing,advancing,0,499,2013-2025,1.63897266100,advancing,36056,0.81002600000,200.00000423200,35318,0.00000000000,0.00000000000,0.37264362168,1.00000000000,0.02819529888,6.21731200000,0.35936291607,2.23153763131,Low
1,500,500.00000000000,-1.17143440798,0.91322108720,0.03301865336,1.00508778080,retreating,advancing,stable,advancing,0,500,2013-2025,1.68123558700,advancing,35132,29.88930000000,199.99996716300,35576,0.00000000000,0.60876666848,0.36683817587,1.00000000000,1.00000000000,4.63666100000,0.16694505044,3.49641181524,High
1,501,501.00000000000,-5.21384685056,-0.09430874503,-0.57224836987,-0.26206396660,retreating,stable,retreating,stable,0,501,2013-2025,1.49695928700,advancing,36057,1.08592000000,199.99992999400,35755,0.00000000000,0.72607171608,0.39215128537,1.00000000000,0.03907395487,5.12113400000,0.22592154849,3.03947715310,Moderate
1,502,502.00000000000,-1.61601609062,-0.15333914572,-0.55449460235,-0.17909327881,retreating,stable,retreating,stable,0,502,2013-2025,1.71752047500,advancing,35133,33.88970000000,199.99992829800,35577,0.70258616187,0.73294452891,0.36185390311,0.92700069608,1.00000000000,6.18099600000,0.35494204947,3.70310551006,High
1,503,503.00000000000,0.39448504937,-0.75973600727,-2.54490188080,-0.41563476531,stable,retreating,retreating,stable,0,503,2013-2025,2.12220505500,advancing,36058,1.54145000000,200.00000412300,35577,1.60355148379,0.80354632197,0.30626441556,0.83338962753,0.05703576241,4.76059900000,0.18203243243,2.93125360098,Moderate
1,504,504.00000000000,-2.81738251941,0.48159439946,-1.07364429800,-0.11562724658,retreating,stable,retreating,stable,0,504,2013-2025,1.85553868700,advancing,35134,37.49990000000,200.00007765500,35577,0.89209853162,0.65902025654,0.34289503475,0.90731019856,1.00000000000,4.06064700000,0.09682496419,3.43076079836,High
1,505,505.00000000000,-9.10307911281,3.47763934652,0.77262098161,1.81586743845,retreating,advancing,advancing,advancing,0,505,2013-2025,1.93200255200,advancing,36059,1.50911000000,199.99998476000,35578,1.26565117041,0.31019565216,0.33239157779,0.86849775947,0.05576057594,4.09044300000,0.10045212966,2.34043261307,Low
1,506,506.00000000000,-4.24442568316,1.71083029432,-1.01360248331,1.38816155195,retreating,advancing,retreating,advancing,0,506,2013-2025,1.67457177200,advancing,35616,21.13830000000,199.99998665900,44073,2.06226433160,0.51590233532,0.36775355066,0.78572896979,0.82975064355,5.29222900000,0.24674950780,3.17309013884,Moderate
1,507,507.00000000000,-3.59819414508,2.39104181267,-1.20227652763,5.63280940980,retreating,advancing,retreating,advancing,0,507,2013-2025,1.74851351800,advancing,36060,1.62339000000,199.99998318400,44073,4.17997811882,0.43670642272,0.35759654451,0.56569669366,0.06026670044,5.30152300000,0.24788089711,2.39802135211,Low
1,508,508.00000000000,-2.46692088826,0.26368906935,-0.34258172707,0.55964837180,retreating,stable,stable,advancing,0,508,2013-2025,1.56264796900,advancing,36061,1.56904000000,200.00002370000,35415,2.69439496593,0.68439061710,0.38312796115,0.72005005552,0.05812364845,6.59464300000,0.40529666467,2.91241971883,Moderate
1,509,509.00000000000,-1.44249950106,1.20013265984,1.06413650172,0.34757030108,retreating,advancing,advancing,stable,0,509,2013-2025,1.74280013400,advancing,35137,35.51010000000,200.00002519400,35416,1.58223344783,0.57536202416,0.35838136336,0.83560458972,1.00000000000,4.48209200000,0.14812885567,3.32639340202,Moderate
1,510,510.00000000000,-2.52320878173,1.33436789346,-0.81096403840,0.93171790075,retreating,advancing,retreating,advancing,0,510,2013-2025,1.96659519900,advancing,36062,1.88438000000,200.00006373300,35416,1.00640238778,0.55973323584,0.32763975967,0.89543393001,0.07055768475,4.02960000000,0.09304551036,2.65727795062,Moderate
1,511,511.00000000000,-5.56751013912,0.31233492926,-2.83063876563,1.95263491114,retreating,stable,retreating,advancing,0,511,2013-2025,2.16742151300,advancing,35138,43.69850000000,200.00005112200,35845,0.00000000000,0.67872685934,0.30005325790,1.00000000000,1.00000000000,5.41575800000,0.26178710087,3.57980249235,High
1,512,512.00000000000,-5.08227786867,2.45985394623,1.24868341815,2.55413671248,retreating,advancing,advancing,advancing,0,512,2013-2025,2.04851260400,advancing,36063,2.91998000000,199.99997536100,44073,0.00000000000,0.42869473875,0.31638717731,1.00000000000,0.11139198135,5.00788100000,0.21213488683,2.66210331924,Moderate
1,513,513.00000000000,0.93099662164,4.09951242222,0.58434562581,7.44115639763,advancing,advancing,advancing,advancing,0,513,2013-2025,1.79429193900,advancing,35620,41.45160000000,199.99993539200,35580,0.00000000000,0.23779198885,0.35130819281,1.00000000000,1.00000000000,4.36219000000,0.13353278929,3.02170410420,Moderate
1,514,514.00000000000,2.06380206729,4.00444110685,0.09788328374,5.77658945639,advancing,advancing,stable,advancing,0,514,2013-2025,1.51154718800,advancing,36064,4.04748000000,199.99996799600,35580,0.00000000000,0.24886098633,0.39014741870,1.00000000000,0.15584994660,4.41611700000,0.14009750107,2.49780634396,Low
1,515,515.00000000000,0.00000000000,-0.23887086895,0.00000000000,0.00000000000,,stable,,,0,515,2013-2025,1.96301953500,advancing,35621,35.19330000000,200.00001109100,35642,0.00000000000,0.74290284731,0.32813093067,1.00000000000,1.00000000000,4.17614500000,0.11088491711,3.58949662963,High
1,516,516.00000000000,0.00000000000,-0.67724904849,0.00000000000,0.00000000000,,retreating,,,0,516,2013-2025,2.43319013300,advancing,36065,6.05739000000,199.99994587900,35488,0.00000000000,0.79394250050,0.26354595784,1.00000000000,0.23510183941,5.21399800000,0.23722618985,3.15101060447,Moderate
1,517,517.00000000000,0.00000000000,1.18895247361,0.00000000000,0.00000000000,,advancing,,,0,517,2013-2025,2.84056024500,advancing,35622,39.84060000000,200.00001196600,35817,0.00000000000,0.57666371492,0.20758757225,1.00000000000,1.00000000000,4.62786800000,0.16587464952,3.32220404688,Moderate
1,518,518.00000000000,0.00000000000,-0.27146290830,0.00000000000,0.00000000000,,stable,,,0,518,2013-2025,3.24712232100,advancing,36066,5.12186000000,200.00007318100,35817,0.00000000000,0.74669748505,0.15174018250,1.00000000000,0.19821335482,5.03645300000,0.21561305074,2.96170207406,Moderate
1,519,519.00000000000,0.00000000000,-1.42266152467,0.00000000000,0.00000000000,,retreating,,,0,519,2013-2025,3.15972671900,advancing,35623,30.38240000000,200.00000468400,35817,0.61529525023,0.88072965380,0.16374527726,0.93607029655,1.00000000000,8.49877800000,0.63709330578,3.88603555881,High
1,520,520.00000000000,0.00000000000,-2.71896605138,0.00000000000,0.00000000000,,retreating,,,0,520,2013-2025,2.74504327200,advancing,36067,4.17029000000,200.00008702100,35817,4.27713675181,1.00000000000,0.22070825893,0.55560182848,0.16069240994,6.12862300000,0.34856651124,3.07382200896,Moderate
1,521,521.00000000000,0.00000000000,-4.53535410529,0.00000000000,0.00000000000,,retreating,,,0,521,2013-2025,1.97798700200,advancing,36068,3.11457000000,200.00006975800,35817,3.68847036192,1.00000000000,0.32607492492,0.61676477054,0.11906476937,5.11271700000,0.22489691928,3.10246592489,Moderate
1,522,522.00000000000,0.00000000000,-3.65703953510,0.00000000000,0.00000000000,,retreating,,,0,522,2013-2025,2.03342031100,advancing,35624,19.19040000000,199.99998144700,44073,2.74254772369,1.00000000000,0.31846032977,0.71504694275,0.75294381389,4.97806400000,0.20850516496,3.58402809380,High
1,523,523.00000000000,0.00000000000,-1.19746137235,0.00000000000,0.00000000000,,retreating,,,0,523,2013-2025,2.62117327700,advancing,36069,3.86185000000,200.00006214300,35907,0.88194986829,0.85450996904,0.23772365780,0.90836465337,0.14853044739,6.21042700000,0.35852478228,3.15273551017,Moderate
1,524,524.00000000000,0.00000000000,-0.44405635515,0.00000000000,0.00000000000,,stable,,,0,524,2013-2025,3.13216568100,advancing,36070,5.09842000000,199.99992696600,35760,3.03113262142,0.76679225729,0.16753119858,0.68506272473,0.19728910693,3.81893800000,0.06740092948,2.69532410818,Moderate
1,525,525.00000000000,0.00000000000,-0.39244908510,0.00000000000,0.00000000000,,stable,,,0,525,2013-2025,3.63578195000,advancing,35626,19.24100000000,200.00002034100,44073,1.96306521808,0.76078370739,0.09835196196,0.79603584264,0.75493900256,4.33256800000,0.12992680542,3.12155075745,Moderate
1,526,526.00000000000,0.00000000000,0.27026939290,0.00000000000,0.00000000000,,stable,,,0,526,2013-2025,3.90890754000,advancing,36071,3.43987000000,200.00000270100,35818,5.01249323109,0.68362448082,0.06083407189,0.47919766052,0.13189154099,5.11367200000,0.22501317459,2.41577065505,Low
1,527,527.00000000000,0.00000000000,1.88374902272,0.00000000000,0.00000000000,,advancing,,,0,527,2013-2025,3.32739378900,advancing,35627,24.79060000000,200.00005401300,35761,5.34469369759,0.49576969109,0.14071369424,0.44468174754,0.97376289451,3.74808000000,0.05877515117,2.70938001979,Moderate
1,528,528.00000000000,0.00000000000,-0.97031426771,0.00000000000,0.00000000000,,retreating,,,0,528,2013-2025,2.75305217800,advancing,36072,3.30329000000,199.99998961300,44073,6.51290095916,0.82806360381,0.21960811575,0.32330401260,0.12650610528,4.64823800000,0.16835435688,2.57894608121,Low
1,529,529.00000000000,0.00000000000,0.25464695250,0.00000000000,0.00000000000,,stable,,,0,529,2013-2025,3.47429112100,advancing,35628,30.59950000000,199.99998396400,35819,5.61220723759,0.68544337595,0.12053514578,0.41688686164,1.00000000000,3.91060700000,0.07856009955,2.92875161694,Moderate
1,530,530.00000000000,0.00000000000,-1.27058970927,0.00000000000,0.00000000000,,retreating,,,0,530,2013-2025,3.68729610900,advancing,35629,17.77180000000,200.00008129500,44073,5.72033494046,0.86302418149,0.09127572075,0.40565230071,0.69700760992,4.60198200000,0.16272346126,2.95202595460,Moderate
